Ok  that s doable  Could we go ahead and make a reservation for 12 on Friday night at 8pm ,confirm_answer
Of course  What name would you like this reserved under ,confirm_answer
Please book under Janet Smith  and confirm after the reservation has been made,inform
This has been reserved  Enjoy your meal,inform
Great  thank you ,thanks
Please find me the most expensive French restaurant in NYC at which I can make reservations,request
For how many people ,request
Your reservations are confirmed Mr  Bravo  have a good night ,inform
Great  thanks alot ,thanks
I am looking for mexican food in grand rapids mi friday at 7pm for 4,request
Do you prefer casual or upscale ,multiple_choice
Upscale if possible,inform
El Burrito Loco  Beltline Bar and El Barrio Mexican Grill all have great reviews,inform
 El Barrio Mexican Grill,inform
Wonderful  What name would you like this reserved under ,request
Donna Alexia,inform
This has been reserved  Enjoy your meal,inform
I would like to find a nice french american restaurant in Philly,request
How many people in your party ,request
Laurel  Lacroix Restaurant and Zinc all have great reviews,inform
What is the rating for Lacroix ,request
do they have a table available,request
What date and time would you like to go ,request
Friday about 8,inform
Great  what name would you like this reserved in ,request
Megan Maddox,inform
This has been reserved  Enjoy your meal,inform
Great Thank you  ,thanks
Please find me a gluten free restaurant that has opening for lunch tomorrow in Suffolk Country  NY,request
Could you please tell me how expensive Dark Horse is ,request
It is moderately priced   11 to  30 per person ,inform
That s not too bad  do they take reservations ,request
Yes they do  at what time would you like to book it ,request
Could you book it for 1 pm tomorrow  I have 4 in my group  name to book under is seymour butts,request
I have booked that table for you Mr  Butts   Enjoy your meal ,inform
Great  thank you ,thanks
I need a reservation for 4 to Melting Pot in Rochester NY,request
What date and time would you like to go ,request
tomorrow at 8pm,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,confirm_answer
Good morning  can you recommend a wine bar in Denver ,greeting
What date and time would you like to go ,request
Thursday night at 9 p m ,inform
Lala s Wine Bar   Pizzeria  Caveau Wine Bar and Vinue Food and Wine Bar are all highly rated,inform
I love pizza   Let s try to book Lala s for a party of tow ,inform
Great  What name would you like this reserved under   I also love pizza ,request
For John Clark  please ,inform
This has been reserved  Enjoy your meal,inform
I need a good first date restaurant anywhere in NYC for tomorrow evening,request
Do you prefer a certain type of cuisine ,request
No  or actually  maybe French might be good  but nothing too expensive please,inform
 Bistro 61  Pascalou and Le Parisien all have good rating and are moderately priced,inform
Yes they do  What name would you like this reserved under ,request
Could you please reserve under the name Johnny Bravo  and confirm after having done so ,inform
This has been reserved  Enjoy your meal,inform
Great  thank you ,thanks
Any recommendations for gourmet pizza in Philadelphia ,request
Bufad  Pietro s Coal Oven Pizza and Capofitto are all excellent choices ,inform
How about Pietro s  is that expensive ,request
The price range is  30 and under ,inform
That s not too bad  let s try to book that for Thursday night ,inform
What time would you like ,request
At 6 p m   for two people ,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,closing
Sure  I am more than happy to assist you with your request ,confirm_answer
Brennan s  GW Fins and Restaurant Rebirth are all excellent choices ,inform
GW Fins sounds excellent  Can I get reservations there for tomorrow night around 7 ,inform
How many people in your party ,request
3 adults  1 child ,inform
Unfortunately  7 pm is not available  5 45 pm and 8 30 pm are available  however ,inform
8 30 works too ,inform
Great  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,confirm_answer
Id like a reservation for 1 pm for 4 at a casual restaurant in Nasville,request
Hello Id be happy to help with that  What type of Cuisine are you interested in ,request
No thats perfect ,closing
Can you find me somewhere formal with Buffalo Wings  The nephew insists on Buffalo Wings ,request
What is your location  City and State is preferable ,request
Trenton  NJ,inform
Prince sounds good  Are they available friday at 7 30,inform
No  there will be 6 of us ,inform
Ok 7 30 will work  What name would you like this reserved under ,inform
This has been reserved  Enjoy your meal,inform
Are there any romantic dessert places I can take my date tomorrow night near central park ,request
Oh that sounds perfect  How late are they open ,request
Until 7 p m   There s also Two Little Red Hens which is great as well and is open until 9 p m ,inform
Certainly  what is the name for the reservation ,request
Book under Danny Oday  and please confirm after the reservation is made,inform
Thanks  Mr  Oday  your reservation is confirmed   I hope you have a great meal ,thanks
Great  thank you ,thanks
Please find me the most highly rated barbeque place in the NYC area,request
How many people in your party ,request
I will have between 6 and 8 people in my party,inform
Mighty Quinn s Barbeque  Virgil s Real BBQ and Dinosaur Bar B Que have great reviews,inform
Virgils Real BBQ is,inform
Ok  could you please go ahead and book that for me  and confirm after having done so ,request
What date and time would you like to go ,request
Oh  sorry about that  I d like to go this thursday at 8 pm please,inform
Of course  What name would you like me to reserve this in ,request
Danny O Day please,inform
This has been reserved  Enjoy your meal,inform
Thanks for your help ,thanks
I d like reservations for two for lunch at a Thai place in Seattle on Wednesday,request
I ll take you up on that recommendation  Thank you ,thanks
Great  what time would you like to go ,request
I do see a table for two available at 12 30   What is the name for the reservation ,inform
Peanut Sauce,inform
Your reservation is confirmed  hope you enjoy your meal ,inform
Hi im looking for sushi in DC,greeting
How many people in your party ,request
KAZ Sushi Bistro  Kotobuki and Momoyama all have great reviews,inform
KAZ please on 5 4 2pm ,request
What name would you like this reserved under ,request
Lona Leeks please,inform
This has been reserved  Enjoy your meal,inform
Hi  can you book 5 at a vietnamese restaurant in New York ,greeting
What date and time would you like to go ,request
6p on the 12th,inform
Please select from the following  1  VCafe 2  Indochine 3  Le Colonial,multiple_choice
Le Colonial,inform
Great choice  your reservation is all set  Thank you ,inform
Thanks  Goodbye ,thanks
Hi there  I am in need of a great Thai restaurant in DC to take some new clients to ,greeting
How many people in your party ,request
3 for 2pm tomorrow please,inform
Amina Thai Restaurant 2pm  Big Bowl Reston 2pm  DC Noodles 2pm,inform
SC Noodles sounds great,inform
What name would you like DC Noodles booked under ,request
Lisa Kittle,inform
I booked for you  Enjoy your meal  Have a great day ,inform
Your welcome ,closing
Hi there  can you help me book Olive garden in okemos  mi for tomorrow at 5pm ,greeting
How many people in your party ,request
What name would you like this reserved under ,request
Ineva Tavel,inform
This has been reserved  Enjoy your meal,inform
Can you tell me if there any good Spanish restaurants in Orlando ,request
Can I get reservations for Ceviche  There are four of us ,request
What date and time would you like to go ,request
Tomorrow night at 9 pm ,inform
I do see a table available at 9 p m   What is the name for the reservation ,inform
Great  The name is Sara Albertson ,inform
OK Ms  Albertson  I have booked your table    Enjoy your meal ,inform
Good morning  I m looking for a Polish restaurant   I m in Philadelphia ,greeting
How many people in your party ,request
Four of us ,inform
Czerw s Polish Kielbasa  Pierogie Kitchen and The Dinner House all have good reviews,inform
How about Czerw s  is that expensive ,request
 11  30 per person,inform
Great  that s not too bad   I d like to book that for Thursday night  around 8 p m ,request
wonderful  What name would you like this reserved in ,request
For John Clark  please ,inform
This has been reserved  Enjoy your meal,inform
